,ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1813,10513,1992,21,Undergraduates,Partnered,63207.0,0,0,2013-01-20,68,1502,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0
1814,10177,1954,59,Undergraduates,Single,72071.0,0,1,2013-02-14,4,1338,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0
1815,2549,1983,30,Doctorates,Partnered,21840.0,1,0,2013-07-21,80,27,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0
1816,5782,1982,31,Masters,Partnered,58582.0,0,1,2013-09-28,15,763,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0
1817,10057,1951,62,Undergraduates,Single,72282.0,0,0,2013-07-19,70,1331,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1
1818,10307,1956,57,Undergraduates,Partnered,50387.0,0,2,2013-08-31,91,525,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0
1819,8566,1961,53,Doctorates,Partnered,32583.0,1,1,2014-06-15,10,9,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1820,2415,1962,52,Undergraduates,Partnered,62568.0,0,1,2014-04-07,99,953,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0
1821,5684,1971,42,Masters,Single,44635.0,1,1,2013-10-11,25,68,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0
1822,8334,1971,42,Masters,Single,33316.0,1,1,2013-10-04,34,131,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1823,9166,1968,45,Undergraduates,Partnered,63967.0,0,1,2013-08-09,57,882,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0
1824,1440,1978,34,Masters,Partnered,52513.0,0,0,2012-09-04,84,1149,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0
1825,78,1969,44,Undergraduates,Partnered,25293.0,1,0,2013-09-15,51,37,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0
1826,5441,1965,48,Doctorates,Single,54111.0,0,1,2013-08-25,97,388,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0
1827,5302,1986,27,Undergraduates,Partnered,78394.0,0,0,2013-02-15,13,1428,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1
1828,4687,1958,55,Masters,Partnered,80739.0,0,0,2013-05-23,92,1633,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0
1829,1087,1975,38,Masters,Partnered,22669.0,1,0,2013-05-22,30,173,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1
1830,6859,1987,26,Undergraduates,Single,29236.0,1,0,2013-10-08,30,99,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0
1831,9860,1959,54,Undergraduates,Partnered,44911.0,0,1,2013-03-15,11,215,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0
1832,7129,1962,51,Doctorates,Partnered,54693.0,0,1,2013-02-17,72,929,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0
1833,5866,1974,40,Undergraduates,Partnered,48186.0,1,0,2014-03-20,39,219,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0
1834,10521,1977,36,Undergraduates,Partnered,54809.0,1,1,2013-09-11,0,174,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1
1835,7393,1978,34,Undergraduates,Partnered,41580.0,1,1,2012-12-10,15,92,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0
1836,7849,1970,43,Doctorates,Partnered,80336.0,0,0,2013-09-09,12,1052,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0
1837,332,1957,56,Undergraduates,Partnered,47743.0,0,1,2013-03-22,56,275,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0
1838,9847,1955,57,Masters,Partnered,62972.0,0,1,2012-08-03,39,587,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0
1839,531,1954,58,Doctorates,Single,57333.0,0,1,2012-09-22,55,1662,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1
1840,9576,1982,31,Doctorates,Partnered,32313.0,1,0,2013-02-11,60,159,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0
1841,6906,1953,60,Masters,Single,84953.0,0,0,2013-06-03,73,1024,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1
1842,7419,1968,46,Masters,Single,27071.0,1,0,2014-04-23,90,35,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0
1843,3170,1957,56,Masters,Partnered,68148.0,0,0,2013-08-31,86,1042,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
1844,8527,1965,48,Masters,Partnered,65735.0,1,1,2013-12-07,37,395,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0
1845,7872,1975,37,Doctorates,Partnered,86836.0,0,0,2012-09-12,7,557,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1
1846,9931,1963,51,Doctorates,Partnered,4023.0,1,1,2014-06-23,29,9,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0
1847,10595,1990,23,Undergraduates,Partnered,30093.0,0,0,2013-07-08,19,69,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0
1848,4609,1966,48,Doctorates,Partnered,57705.0,0,1,2014-01-11,14,486,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0
1849,5010,1988,26,Undergraduates,Single,25008.0,1,0,2014-02-02,72,34,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0
1850,4427,1995,17,Masters,Single,83257.0,0,0,2012-09-18,56,1365,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1
1851,11148,1975,38,Undergraduates,Partnered,22280.0,1,0,2013-05-19,85,13,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0
1852,1168,1978,34,Doctorates,Partnered,72159.0,0,0,2012-10-29,62,1401,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0
1853,9595,1961,52,Undergraduates,Partnered,64260.0,0,0,2013-01-11,1,1574,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1
1854,10163,1984,29,Doctorates,Single,82733.0,0,0,2013-09-10,28,1323,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1
1855,2886,1971,42,Masters,Single,74290.0,0,1,2013-08-12,70,1217,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0
1856,6710,1951,61,Masters,Single,58217.0,2,1,2012-11-17,84,103,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0
1857,5316,1976,37,Masters,Partnered,21024.0,0,0,2013-07-04,89,84,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0
1858,9029,1972,41,Doctorates,Partnered,70116.0,0,0,2013-01-26,73,1536,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0
1859,521,1985,27,Undergraduates,Partnered,54006.0,1,0,2012-09-18,42,581,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0
1860,1459,1966,46,Doctorates,Partnered,69063.0,0,1,2012-11-07,16,928,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0
1861,10241,1975,38,Masters,Single,11448.0,0,0,2013-12-15,16,14,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0
1862,1630,1979,34,Undergraduates,Single,61825.0,0,1,2013-08-07,56,424,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
1863,3254,1971,42,Undergraduates,Partnered,70886.0,1,0,2013-10-14,65,960,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0
1864,9064,1982,30,Undergraduates,Partnered,69109.0,0,0,2012-11-09,10,1555,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
1865,3678,1973,39,Undergraduates,Single,60208.0,1,1,2012-10-07,13,656,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1
1866,4227,1968,45,Masters,Partnered,32889.0,1,1,2013-09-06,78,55,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0
1867,9467,1984,30,Undergraduates,Single,34738.0,1,0,2014-05-11,51,20,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0
1868,8486,1971,41,Masters,Partnered,30538.0,1,0,2012-10-01,27,367,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0
1869,2186,1977,37,Masters,Partnered,82326.0,0,0,2014-03-10,30,2257,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1
1870,3286,1967,47,Doctorates,Single,26642.0,1,0,2014-03-01,71,42,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0
1871,8602,1964,49,Undergraduates,Single,69932.0,0,1,2013-06-12,97,1049,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0
1872,3722,1972,42,Undergraduates,Single,44503.0,1,1,2014-04-16,83,48,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0
1873,6715,1948,65,Doctorates,Single,60200.0,0,1,2013-01-02,3,685,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0
1874,4796,1952,62,Undergraduates,Single,49638.0,0,1,2014-04-19,71,39,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0
1875,9612,1987,27,Masters,Single,23830.0,0,0,2014-02-07,3,43,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0
1876,3766,1959,53,Masters,Single,33051.0,0,0,2012-08-16,15,835,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1
1877,1399,1958,56,Undergraduates,Partnered,72905.0,0,0,2014-01-21,52,1515,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0
1878,1570,1951,62,Doctorates,Partnered,69702.0,0,1,2013-02-19,8,1039,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0
1879,3426,1975,38,Undergraduates,Single,70300.0,1,0,2013-07-15,89,1596,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0
1880,3074,1984,28,Doctorates,Partnered,70643.0,0,0,2012-10-15,66,1828,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1
1881,8341,1969,45,Doctorates,Partnered,30396.0,1,0,2014-04-30,22,34,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1
1882,5180,1968,46,Doctorates,Single,50616.0,0,1,2014-04-18,56,149,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0
1883,6461,1969,44,Masters,Single,62772.0,0,1,2013-05-19,74,946,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0
1884,7679,1985,29,Doctorates,Single,30298.0,0,0,2014-05-19,48,28,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0
1885,10702,1984,28,Undergraduates,Single,52413.0,1,0,2012-11-03,67,450,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0
1886,7505,1957,57,Doctorates,Partnered,44155.0,1,1,2014-01-19,24,46,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0
1887,5113,1971,42,Doctorates,Single,86979.0,0,0,2013-11-07,67,1702,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1
1888,10858,1975,38,Undergraduates,Partnered,76532.0,1,1,2013-09-09,38,820,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0
1889,2961,1982,31,Undergraduates,Partnered,42081.0,1,0,2013-02-26,86,382,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0
1890,2747,1988,24,Doctorates,Partnered,67546.0,0,0,2012-08-31,90,2126,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
1891,3010,1989,25,Masters,Partnered,88420.0,0,0,2014-05-02,87,2069,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0
1892,5790,1985,28,Undergraduates,Partnered,31158.0,1,0,2013-01-27,62,72,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0
1893,6892,1968,46,Undergraduates,Single,61671.0,0,1,2014-06-03,23,732,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0
1894,1743,1974,40,Undergraduates,Single,69719.0,0,0,2014-05-26,99,801,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0
1895,3578,1949,64,Undergraduates,Single,49160.0,0,1,2013-10-20,29,236,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0
1896,8462,1978,34,Primary/Secondary,Partnered,24882.0,1,0,2012-09-09,52,80,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0
1897,5558,1954,60,Doctorates,Single,90933.0,0,0,2014-03-31,90,1685,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0
1898,4619,1945,69,Doctorates,Single,113734.0,0,0,2014-05-28,9,277,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0
1899,8780,1950,63,Doctorates,Partnered,59292.0,0,1,2013-06-13,71,507,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
1900,10789,1964,49,Doctorates,Partnered,45759.0,1,1,2013-02-23,13,68,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
1901,10779,1983,31,Undergraduates,Single,22148.0,0,0,2014-04-13,16,49,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0
1902,5896,1987,27,Masters,Partnered,73395.0,0,0,2014-03-18,94,397,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0
1903,2337,1971,42,Undergraduates,Single,29819.0,1,0,2013-10-24,77,39,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0
1904,10951,1968,46,Undergraduates,Partnered,45688.0,0,1,2014-01-25,20,306,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0
1905,544,1954,59,Undergraduates,Partnered,62820.0,0,0,2013-05-11,51,976,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
1906,17,1971,42,Doctorates,Partnered,60491.0,0,1,2013-09-06,81,1028,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0
1907,10680,1986,28,Undergraduates,Partnered,33235.0,1,0,2014-02-05,71,70,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0
1908,3265,1959,54,Undergraduates,Partnered,35701.0,0,0,2013-03-19,36,46,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0
1909,5623,1980,33,Masters,Partnered,31535.0,1,0,2013-09-26,95,51,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0
1910,5832,1960,54,Masters,Partnered,92556.0,0,0,2014-04-20,32,1263,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0
1911,5544,1970,42,Undergraduates,Single,67384.0,0,1,2012-11-10,32,1490,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0
1912,6417,1971,41,Masters,Partnered,80573.0,0,0,2012-10-14,85,1564,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
1913,5831,1967,45,Undergraduates,Partnered,77870.0,0,1,2012-08-22,93,1815,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1
1914,7101,1963,50,Doctorates,Single,52278.0,0,1,2013-01-25,24,1198,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0
1915,10176,1968,44,Undergraduates,Single,57107.0,0,1,2012-08-24,44,416,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1
1916,2326,1990,23,Undergraduates,Partnered,18929.0,0,0,2013-02-16,15,85,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
1917,4385,1981,32,Doctorates,Single,36038.0,1,0,2013-05-31,82,47,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0
1918,2929,1976,37,Undergraduates,Single,20180.0,0,0,2013-02-20,27,137,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
1919,10686,1965,48,Doctorates,Partnered,34230.0,1,1,2012-12-26,72,21,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
1920,2546,1977,37,Masters,Single,31878.0,0,1,2014-06-22,7,70,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0
1921,3283,1972,42,Masters,Partnered,70932.0,0,1,2014-01-19,57,909,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0
1922,3138,1956,56,Undergraduates,Single,91249.0,0,0,2012-10-20,84,1676,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1
1923,4994,1943,70,Masters,Single,77598.0,0,0,2013-10-01,53,1735,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0
1924,7966,1959,54,Undergraduates,Single,80982.0,1,1,2013-01-08,48,1191,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0
1925,3112,1977,36,Masters,Partnered,22701.0,1,0,2013-09-05,2,24,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0
1926,10872,1969,43,Doctorates,Partnered,55212.0,0,1,2012-11-23,65,1182,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0
1927,2181,1970,43,Undergraduates,Partnered,70617.0,0,0,2013-06-23,45,1280,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0
1928,1867,1957,55,Undergraduates,Single,64849.0,0,0,2012-11-13,42,1336,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1
1929,1518,1965,48,Masters,Partnered,62694.0,1,1,2013-06-17,29,749,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0
1930,5734,1974,39,Doctorates,Partnered,61917.0,1,1,2013-11-20,83,91,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
1931,2878,1947,66,Doctorates,Partnered,67472.0,0,1,2013-09-28,93,414,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0
1932,1458,1982,32,Masters,Partnered,21059.0,1,0,2014-01-07,40,44,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0
1933,7007,1968,46,Masters,Partnered,29543.0,2,0,2014-04-01,47,63,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0
1934,6200,1951,62,Undergraduates,Partnered,75903.0,0,1,2013-04-08,50,901,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0
1935,1403,1975,37,Masters,Partnered,34984.0,1,1,2012-09-06,40,38,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0
1936,4827,1956,57,Doctorates,Single,54998.0,0,1,2013-03-10,3,455,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1
1937,6250,1949,63,Doctorates,Single,54356.0,0,1,2012-11-19,62,775,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1
1938,9291,1959,55,Masters,Partnered,34242.0,0,1,2014-03-23,25,15,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
1939,2478,1973,40,Undergraduates,Partnered,25410.0,1,0,2013-08-31,48,38,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0
1940,1139,1984,30,Doctorates,Partnered,73356.0,0,0,2014-02-06,56,1512,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1
1941,5138,1950,63,Undergraduates,Partnered,28320.0,0,1,2013-01-14,68,43,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0
1942,5393,1977,35,Undergraduates,Single,23763.0,1,0,2012-08-07,64,42,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0
1943,10413,1984,30,Undergraduates,Partnered,72570.0,0,0,2014-04-25,67,1089,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0
1944,5015,1976,36,Masters,Partnered,34529.0,1,0,2012-09-14,94,162,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0
1945,10868,1951,62,Undergraduates,Single,70792.0,0,0,2013-02-06,82,1272,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0
1946,10676,1982,30,Undergraduates,Partnered,63211.0,0,0,2012-11-02,3,1173,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1
1947,2495,1974,40,Masters,Partnered,83891.0,0,1,2014-06-20,24,816,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0
1948,7842,1968,45,Undergraduates,Single,36065.0,1,1,2013-03-31,54,74,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0
1949,9955,1954,59,Undergraduates,Partnered,39898.0,0,1,2013-02-12,20,134,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
1950,6663,1940,73,Doctorates,Single,51141.0,0,0,2013-07-08,96,157,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0
1951,2162,1976,37,Undergraduates,Partnered,56939.0,0,1,2013-09-18,19,561,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0
1952,3434,1951,63,Undergraduates,Single,80872.0,0,0,2014-05-12,60,1336,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0
1953,7919,1976,36,Doctorates,Partnered,72335.0,0,0,2012-08-13,2,2092,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1
1954,5626,1964,49,Doctorates,Single,61798.0,0,0,2013-11-23,13,463,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0
1955,6428,1950,64,Doctorates,Single,76842.0,0,0,2014-05-03,37,1130,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
1956,8514,1976,38,Undergraduates,Partnered,29478.0,1,0,2014-01-17,59,20,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0
1957,10448,1956,56,Undergraduates,Single,46998.0,0,1,2012-10-22,55,377,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0
1958,2109,1990,23,Undergraduates,Single,96843.0,0,0,2013-04-23,60,1544,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1
1959,7530,1950,64,Doctorates,Single,56551.0,1,1,2014-05-07,48,138,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
1960,8925,1965,48,Masters,Partnered,70053.0,0,1,2013-07-03,38,1012,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0
1961,3009,1962,51,Doctorates,Single,71670.0,0,0,2013-07-09,8,1766,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1
1962,6355,1978,36,Undergraduates,Partnered,44359.0,1,1,2014-06-17,19,45,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0
1963,3517,1952,61,Undergraduates,Single,40887.0,1,1,2013-05-06,32,161,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1
1964,1158,1966,48,Undergraduates,Single,48877.0,0,1,2014-01-05,27,144,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0
1965,6203,1947,66,Undergraduates,Partnered,74485.0,0,0,2013-08-24,58,1734,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0
1966,7165,1972,41,Undergraduates,Partnered,64474.0,0,1,2013-10-22,59,823,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0
1967,3595,1963,51,Undergraduates,Partnered,77226.0,0,1,2014-02-28,29,1138,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0
1968,8537,1949,64,Undergraduates,Single,72643.0,0,0,2013-02-27,60,1429,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1
1969,4331,1978,36,Masters,Partnered,85738.0,0,0,2014-01-23,41,1371,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0
1970,6281,1966,47,Undergraduates,Single,55686.0,0,1,2013-02-14,27,982,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0
1971,4338,1983,31,Undergraduates,Single,39062.0,1,0,2014-03-25,28,44,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0
1972,2452,1971,42,Undergraduates,Partnered,34600.0,1,1,2013-01-01,8,318,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1
1973,9507,1975,38,Undergraduates,Partnered,40794.0,0,1,2013-04-07,18,434,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0
1974,8360,1971,42,Masters,Partnered,54690.0,1,1,2013-11-07,76,198,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0
1975,10311,1969,44,Undergraduates,Partnered,4428.0,0,1,2013-10-05,0,359,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0
1976,5117,1963,49,Masters,Partnered,32632.0,0,0,2012-08-02,32,576,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0
1977,4867,1968,45,Doctorates,Single,38236.0,1,1,2013-09-20,2,88,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0
1978,9289,1979,35,Undergraduates,Partnered,36781.0,1,0,2014-04-10,16,63,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1
1979,10913,1984,28,Masters,Single,31385.0,1,0,2012-12-05,56,27,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1
1980,3032,1984,29,Undergraduates,Partnered,24570.0,1,0,2013-02-27,97,193,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0
1981,8524,1974,38,Doctorates,Single,25509.0,1,0,2012-09-18,15,101,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1
1982,3334,1951,63,Undergraduates,Partnered,94642.0,0,0,2014-02-12,35,2211,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0
1983,4470,1962,51,Masters,Partnered,58646.0,0,1,2013-06-10,3,140,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0
1984,1406,1975,38,Undergraduates,Single,53201.0,1,1,2013-02-12,49,415,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0
1985,8619,1957,56,Undergraduates,Partnered,21994.0,0,1,2012-12-24,4,22,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0
1986,10821,1978,35,Undergraduates,Partnered,57113.0,1,1,2013-02-06,45,263,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0
1987,4552,1991,22,Undergraduates,Partnered,51373.0,0,0,2013-06-22,37,393,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0
1988,898,1986,27,Undergraduates,Partnered,23477.0,1,0,2013-10-21,39,147,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0
1989,9797,1956,58,Undergraduates,Partnered,58116.0,0,1,2014-04-13,38,443,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0
